A,B,C,D,Result
32,40,56,44,1.01818
32,40,56,48,0.93333
32,40,56,56,0.80000
32,40,56,64,0.70000
32,40,56,72,0.62222
32,40,56,84,0.53333
32,40,56,86,0.52093
32,40,56,96,0.46667
32,40,56,100,0.44800
32,40,64,24,2.13333
32,40,64,28,1.82857
32,40,64,32,1.60000
32,40,64,40,1.28000
32,40,64,44,1.16364
32,40,64,48,1.06667
32,40,64,56,0.91429
32,40,64,64,0.80000
32,40,64,72,0.71111
32,40,64,84,0.60952
32,40,64,86,0.59535
32,40,64,96,0.53333
32,40,64,100,0.51200
32,40,72,24,2.40000
32,40,72,28,2.05714
32,40,72,32,1.80000
32,40,72,40,1.44000
32,40,72,44,1.30909
32,40,72,48,1.20000
32,40,72,56,1.02857
32,40,72,64,0.90000
32,40,72,72,0.80000
32,40,72,84,0.68571
32,40,72,86,0.66977
32,40,72,96,0.60000
32,40,72,100,0.57600
32,40,84,24,2.80000
32,40,84,28,2.40000
32,40,84,32,2.10000
32,40,84,40,1.68000
32,40,84,44,1.52727
32,40,84,48,1.40000
32,40,84,56,1.20000
32,40,84,64,1.05000
32,40,84,72,0.93333
32,40,84,84,0.80000
32,40,84,86,0.78140
32,40,84,96,0.70000
32,40,84,100,0.67200
32,40,86,24,2.86667
32,40,86,28,2.45714
32,40,86,32,2.15000
32,40,86,40,1.72000
32,40,86,44,1.56364
32,40,86,48,1.43333
32,40,86,56,1.22857
32,40,86,64,1.07500
32,40,86,72,0.95556
32,40,86,84,0.81905
32,40,86,86,0.80000
32,40,86,96,0.71667
32,40,86,100,0.68800
32,40,96,24,3.20000
32,40,96,28,2.74286
32,40,96,32,2.40000
32,40,96,40,1.92000
32,40,96,44,1.74545
32,40,96,48,1.60000
32,40,96,56,1.37143
32,40,96,64,1.20000
32,40,96,72,1.06667
32,40,96,84,0.91429
32,40,96,86,0.89302
32,40,96,96,0.80000
32,40,96,100,0.76800
32,40,100,24,3.33333
32,40,100,28,2.85714
32,40,100,32,2.50000
32,40,100,40,2.00000
32,40,100,44,1.81818
32,40,100,48,1.66667
32,40,100,56,1.42857
32,40,100,64,1.25000
32,40,100,72,1.11111
32,40,100,84,0.95238
32,40,100,86,0.93023
32,40,100,96,0.83333
32,40,100,100,0.80000
32,44,24,24,0.72727
32,44,24,28,0.62338
32,44,24,32,0.54545
32,44,24,40,0.43636
32,44,24,44,0.39669
32,44,24,48,0.36364
32,44,24,56,0.31169
32,44,24,64,0.27273
32,44,24,72,0.24242
32,44,24,84,0.20779
32,44,24,86,0.20296
32,44,24,96,0.18182
32,44,24,100,0.17455
32,44,28,24,0.84848
32,44,28,28,0.72727
32,44,28,32,0.63636
32,44,28,40,0.50909
32,44,28,44,0.46281
32,44,28,48,0.42424
32,44,28,56,0.36364
32,44,28,64,0.31818
32,44,28,72,0.28283
32,44,28,84,0.24242
32,44,28,86,0.23679
32,44,28,96,0.21212
32,44,28,100,0.20364
32,44,32,24,0.96970
32,44,32,28,0.83117
32,44,32,32,0.72727
32,44,32,40,0.58182
32,44,32,44,0.52893
32,44,32,48,0.48485
32,44,32,56,0.41558
32,44,32,64,0.36364
32,44,32,72,0.32323
32,44,32,84,0.27706
32,44,32,86,0.27061
32,44,32,96,0.24242
32,44,32,100,0.23273
32,44,40,24,1.21212
32,44,40,28,1.03896
32,44,40,32,0.90909
32,44,40,40,0.72727
32,44,40,44,0.66116
32,44,40,48,0.60606
32,44,40,56,0.51948
32,44,40,64,0.45455
32,44,40,72,0.40404
32,44,40,84,0.34632
32,44,40,86,0.33827
32,44,40,96,0.30303
32,44,40,100,0.29091
32,44,44,24,1.33333
32,44,44,28,1.14286
32,44,44,32,1.00000
32,44,44,40,0.80000
32,44,44,44,0.72727
32,44,44,48,0.66667
32,44,44,56,0.57143
32,44,44,64,0.50000
32,44,44,72,0.44444
32,44,44,84,0.38095
32,44,44,86,0.37209
32,44,44,96,0.33333
32,44,44,100,0.32000
32,44,48,24,1.45455
32,44,48,28,1.24675
32,44,48,32,1.09091
32,44,48,40,0.87273
32,44,48,44,0.79339
32,44,48,48,0.72727
32,44,48,56,0.62338
32,44,48,64,0.54545
32,44,48,72,0.48485
32,44,48,84,0.41558
32,44,48,86,0.40592
32,44,48,96,0.36364
32,44,48,100,0.34909
32,44,56,24,1.69697
32,44,56,28,1.45455
32,44,56,32,1.27273
32,44,56,40,1.01818
32,44,56,44,0.92562
32,44,56,48,0.84848
32,44,56,56,0.72727
32,44,56,64,0.63636
32,44,56,72,0.56566
32,44,56,84,0.48485
32,44,56,86,0.47357
32,44,56,96,0.42424
32,44,56,100,0.40727
32,44,64,24,1.93939
32,44,64,28,1.66234
32,44,64,32,1.45455
32,44,64,40,1.16364
32,44,64,44,1.05785
32,44,64,48,0.96970
32,44,64,56,0.83117
32,44,64,64,0.72727
32,44,64,72,0.64646
32,44,64,84,0.55411
32,44,64,86,0.54123
32,44,64,96,0.48485
32,44,64,100,0.46545
32,44,72,24,2.18182
32,44,72,28,1.87013
32,44,72,32,1.63636
32,44,72,40,1.30909
32,44,72,44,1.19008
32,44,72,48,1.09091
32,44,72,56,0.93506
32,44,72,64,0.81818
32,44,72,72,0.72727
32,44,72,84,0.62338
32,44,72,86,0.60888
32,44,72,96,0.54545
32,44,72,100,0.52364
32,44,84,24,2.54545
32,44,84,28,2.18182
32,44,84,32,1.90909
32,44,84,40,1.52727
32,44,84,44,1.38843
32,44,84,48,1.27273
32,44,84,56,1.09091
32,44,84,64,0.95455
32,44,84,72,0.84848
32,44,84,84,0.72727
32,44,84,86,0.71036
32,44,84,96,0.63636
32,44,84,100,0.61091
32,44,86,24,2.60606
32,44,86,28,2.23377
32,44,86,32,1.95455
32,44,86,40,1.56364
32,44,86,44,1.42149
32,44,86,48,1.30303
32,44,86,56,1.11688
32,44,86,64,0.97727
32,44,86,72,0.86869
32,44,86,84,0.74459
32,44,86,86,0.72727
32,44,86,96,0.65152
32,44,86,100,0.62545
32,44,96,24,2.90909
32,44,96,28,2.49351
32,44,96,32,2.18182
32,44,96,40,1.74545
32,44,96,44,1.58678
32,44,96,48,1.45455
32,44,96,56,1.24675
32,44,96,64,1.09091
32,44,96,72,0.96970
32,44,96,84,0.83117
32,44,96,86,0.81184
32,44,96,96,0.72727
32,44,96,100,0.69818
32,44,100,24,3.03030
32,44,100,28,2.59740
32,44,100,32,2.27273
32,44,100,40,1.81818
32,44,100,44,1.65289
32,44,100,48,1.51515
32,44,100,56,1.29870
32,44,100,64,1.13636
32,44,100,72,1.01010
32,44,100,84,0.86580
32,44,100,86,0.84567
32,44,100,96,0.75758
32,44,100,100,0.72727
32,48,24,24,0.66667
32,48,24,28,0.57143
32,48,24,32,0.50000
32,48,24,40,0.40000
32,48,24,44,0.36364
32,48,24,48,0.33333
32,48,24,56,0.28571
32,48,24,64,0.25000
32,48,24,72,0.22222
32,48,24,84,0.19048
32,48,24,86,0.18605
32,48,24,96,0.16667
32,48,24,100,0.16000
32,48,28,24,0.77778
32,48,28,28,0.66667
32,48,28,32,0.58333
32,48,28,40,0.46667
32,48,28,44,0.42424
32,48,28,48,0.38889
32,48,28,56,0.33333
32,48,28,64,0.29167
32,48,28,72,0.25926
32,48,28,84,0.22222
32,48,28,86,0.21705
32,48,28,96,0.19444
32,48,28,100,0.18667
32,48,32,24,0.88889
32,48,32,28,0.76190
32,48,32,32,0.66667
32,48,32,40,0.53333
32,48,32,44,0.48485
32,48,32,48,0.44444
32,48,32,56,0.38095
32,48,32,64,0.33333
32,48,32,72,0.29630
32,48,32,84,0.25397
32,48,32,86,0.24806
32,48,32,96,0.22222
32,48,32,100,0.21333
32,48,40,24,1.11111
32,48,40,28,0.95238
32,48,40,32,0.83333
32,48,40,40,0.66667
32,48,40,44,0.60606
32,48,40,48,0.55556
32,48,40,56,0.47619
32,48,40,64,0.41667
32,48,40,72,0.37037
32,48,40,84,0.31746
32,48,40,86,0.31008
32,48,40,96,0.27778
32,48,40,100,0.26667
32,48,44,24,1.22222
32,48,44,28,1.04762
32,48,44,32,0.91667
32,48,44,40,0.73333
32,48,44,44,0.66667
32,48,44,48,0.61111
32,48,44,56,0.52381
32,48,44,64,0.45833
32,48,44,72,0.40741
32,48,44,84,0.34921
32,48,44,86,0.34109
32,48,44,96,0.30556
32,48,44,100,0.29333
32,48,48,24,1.33333
32,48,48,28,1.14286
32,48,48,32,1.00000
32,48,48,40,0.80000
32,48,48,44,0.72727
32,48,48,48,0.66667
32,48,48,56,0.57143
32,48,48,64,0.50000
32,48,48,72,0.44444
32,48,48,84,0.38095
32,48,48,86,0.37209
32,48,48,96,0.33333
32,48,48,100,0.32000
32,48,56,24,1.55556
32,48,56,28,1.33333
32,48,56,32,1.16667
32,48,56,40,0.93333
32,48,56,44,0.84848
32,48,56,48,0.77778
32,48,56,56,0.66667
32,48,56,64,0.58333
32,48,56,72,0.51852
32,48,56,84,0.44444
32,48,56,86,0.43411
32,48,56,96,0.38889
32,48,56,100,0.37333
32,48,64,24,1.77778
32,48,64,28,1.52381
32,48,64,32,1.33333
32,48,64,40,1.06667
32,48,64,44,0.96970
32,48,64,48,0.88889
32,48,64,56,0.76190
32,48,64,64,0.66667
32,48,64,72,0.59259
32,48,64,84,0.50794
32,48,64,86,0.49612
32,48,64,96,0.44444
32,48,64,100,0.42667
32,48,72,24,2.00000
32,48,72,28,1.71429
32,48,72,32,1.50000
32,48,72,40,1.20000
32,48,72,44,1.09091
32,48,72,48,1.00000
32,48,72,56,0.85714
32,48,72,64,0.75000
32,48,72,72,0.66667
32,48,72,84,0.57143
32,48,72,86,0.55814
32,48,72,96,0.50000
32,48,72,100,0.48000
32,48,84,24,2.33333
32,48,84,28,2.00000
32,48,84,32,1.75000
32,48,84,40,1.40000
32,48,84,44,1.27273
32,48,84,48,1.16667
32,48,84,56,1.00000
32,48,84,64,0.87500
32,48,84,72,0.77778
32,48,84,84,0.66667
32,48,84,86,0.65116
32,48,84,96,0.58333
32,48,84,100,0.56000
32,48,86,24,2.38889
32,48,86,28,2.04762
32,48,86,32,1.79167
32,48,86,40,1.43333
32,48,86,44,1.30303
32,48,86,48,1.19444
32,48,86,56,1.02381
32,48,86,64,0.89583
32,48,86,72,0.79630
32,48,86,84,0.68254
32,48,86,86,0.66667
32,48,86,96,0.59722
32,48,86,100,0.57333
32,48,96,24,2.66667
32,48,96,28,2.28571
32,48,96,32,2.00000
32,48,96,40,1.60000
32,48,96,44,1.45455
32,48,96,48,1.33333
32,48,96,56,1.14286
32,48,96,64,1.00000
32,48,96,72,0.88889
32,48,96,84,0.76190
32,48,96,86,0.74419
32,48,96,96,0.66667
32,48,96,100,0.64000
32,48,100,24,2.77778
32,48,100,28,2.38095
32,48,100,32,2.08333
32,48,100,40,1.66667
32,48,100,44,1.51515
32,48,100,48,1.38889
32,48,100,56,1.19048
32,48,100,64,1.04167
32,48,100,72,0.92593
32,48,100,84,0.79365
32,48,100,86,0.77519
32,48,100,96,0.69444
32,48,100,100,0.66667
32,56,24,24,0.57143
32,56,24,28,0.48980
32,56,24,32,0.42857
32,56,24,40,0.34286
32,56,24,44,0.31169
32,56,24,48,0.28571
32,56,24,56,0.24490
32,56,24,64,0.21429
32,56,24,72,0.19048
32,56,24,84,0.16327
32,56,24,86,0.15947
32,56,24,96,0.14286
32,56,24,100,0.13714
32,56,28,24,0.66667
32,56,28,28,0.57143
32,56,28,32,0.50000
32,56,28,40,0.40000
32,56,28,44,0.36364
32,56,28,48,0.33333
32,56,28,56,0.28571
32,56,28,64,0.25000
32,56,28,72,0.22222
32,56,28,84,0.19048
32,56,28,86,0.18605
32,56,28,96,0.16667
32,56,28,100,0.16000
32,56,32,24,0.76190
32,56,32,28,0.65306
32,56,32,32,0.57143
32,56,32,40,0.45714
32,56,32,44,0.41558
32,56,32,48,0.38095
32,56,32,56,0.32653
32,56,32,64,0.28571
32,56,32,72,0.25397
32,56,32,84,0.21769
32,56,32,86,0.21262
32,56,32,96,0.19048
32,56,32,100,0.18286
32,56,40,24,0.95238
32,56,40,28,0.81633
32,56,40,32,0.71429
32,56,40,40,0.57143
32,56,40,44,0.51948
32,56,40,48,0.47619
32,56,40,56,0.40816
32,56,40,64,0.35714
32,56,40,72,0.31746
32,56,40,84,0.27211
32,56,40,86,0.26578
32,56,40,96,0.23810
32,56,40,100,0.22857
32,56,44,24,1.04762
32,56,44,28,0.89796
32,56,44,32,0.78571
32,56,44,40,0.62857
32,56,44,44,0.57143
32,56,44,48,0.52381
32,56,44,56,0.44898
32,56,44,64,0.39286
32,56,44,72,0.34921
32,56,44,84,0.29932
32,56,44,86,0.29236
32,56,44,96,0.26190
32,56,44,100,0.25143
32,56,48,24,1.14286
32,56,48,28,0.97959
32,56,48,32,0.85714
32,56,48,40,0.68571
32,56,48,44,0.62338
32,56,48,48,0.57143
32,56,48,56,0.48980
32,56,48,64,0.42857
32,56,48,72,0.38095
32,56,48,84,0.32653
32,56,48,86,0.31894
32,56,48,96,0.28571
32,56,48,100,0.27429
32,56,56,24,1.33333
32,56,56,28,1.14286
32,56,56,32,1.00000
32,56,56,40,0.80000
32,56,56,44,0.72727
32,56,56,48,0.66667
32,56,56,56,0.57143
32,56,56,64,0.50000
32,56,56,72,0.44444
32,56,56,84,0.38095
32,56,56,86,0.37209
32,56,56,96,0.33333
32,56,56,100,0.32000
32,56,64,24,1.52381
32,56,64,28,1.30612
32,56,64,32,1.14286
32,56,64,40,0.91429
32,56,64,44,0.83117
32,56,64,48,0.76190
32,56,64,56,0.65306
32,56,64,64,0.57143
32,56,64,72,0.50794
32,56,64,84,0.43537
32,56,64,86,0.42525
32,56,64,96,0.38095
32,56,64,100,0.36571
32,56,72,24,1.71429
32,56,72,28,1.46939
32,56,72,32,1.28571
32,56,72,40,1.02857
32,56,72,44,0.93506
32,56,72,48,0.85714
32,56,72,56,0.73469
32,56,72,64,0.64286
32,56,72,72,0.57143
32,56,72,84,0.48980
32,56,72,86,0.47841
32,56,72,96,0.42857
32,56,72,100,0.41143
32,56,84,24,2.00000
32,56,84,28,1.71429
32,56,84,32,1.50000
32,56,84,40,1.20000
32,56,84,44,1.09091
32,56,84,48,1.00000
32,56,84,56,0.85714
32,56,84,64,0.75000
32,56,84,72,0.66667
32,56,84,84,0.57143
32,56,84,86,0.55814
32,56,84,96,0.50000
32,56,84,100,0.48000
32,56,86,24,2.04762
32,56,86,28,1.75510
32,56,86,32,1.53571
32,56,86,40,1.22857
32,56,86,44,1.11688
32,56,86,48,1.02381
32,56,86,56,0.87755
32,56,86,64,0.76786
32,56,86,72,0.68254
32,56,86,84,0.58503
32,56,86,86,0.57143
32,56,86,96,0.51190
32,56,86,100,0.49143
32,56,96,24,2.28571
32,56,96,28,1.95918
32,56,96,32,1.71429
32,56,96,40,1.37143
32,56,96,44,1.24675
32,56,96,48,1.14286
32,56,96,56,0.97959
32,56,96,64,0.85714
32,56,96,72,0.76190
32,56,96,84,0.65306
32,56,96,86,0.63787
32,56,96,96,0.57143
32,56,96,100,0.54857
32,56,100,24,2.38095
32,56,100,28,2.04082
32,56,100,32,1.78571
32,56,100,40,1.42857
32,56,100,44,1.29870
32,56,100,48,1.19048
32,56,100,56,1.02041
32,56,100,64,0.89286
32,56,100,72,0.79365
32,56,100,84,0.68027
32,56,100,86,0.66445
32,56,100,96,0.59524
32,56,100,100,0.57143
32,64,24,24,0.50000
32,64,24,28,0.42857
32,64,24,32,0.37500
32,64,24,40,0.30000
32,64,24,44,0.27273
32,64,24,48,0.25000
32,64,24,56,0.21429
32,64,24,64,0.18750
32,64,24,72,0.16667
32,64,24,84,0.14286
32,64,24,86,0.13953
32,64,24,96,0.12500
32,64,24,100,0.12000
32,64,28,24,0.58333
32,64,28,28,0.50000
32,64,28,32,0.43750
32,64,28,40,0.35000
32,64,28,44,0.31818
32,64,28,48,0.29167
32,64,28,56,0.25000
32,64,28,64,0.21875
32,64,28,72,0.19444
32,64,28,84,0.16667
32,64,28,86,0.16279
32,64,28,96,0.14583
32,64,28,100,0.14000
32,64,32,24,0.66667
32,64,32,28,0.57143
32,64,32,32,0.50000
32,64,32,40,0.40000
32,64,32,44,0.36364
32,64,32,48,0.33333
32,64,32,56,0.28571
32,64,32,64,0.25000
32,64,32,72,0.22222
32,64,32,84,0.19048
32,64,32,86,0.18605
32,64,32,96,0.16667
32,64,32,100,0.16000
32,64,40,24,0.83333
32,64,40,28,0.71429
32,64,40,32,0.62500
32,64,40,40,0.50000
32,64,40,44,0.45455
32,64,40,48,0.41667
32,64,40,56,0.35714
32,64,40,64,0.31250
32,64,40,72,0.27778
32,64,40,84,0.23810
32,64,40,86,0.23256
32,64,40,96,0.20833
32,64,40,100,0.20000
32,64,44,24,0.91667
32,64,44,28,0.78571
32,64,44,32,0.68750
32,64,44,40,0.55000
32,64,44,44,0.50000
32,64,44,48,0.45833
32,64,44,56,0.39286
32,64,44,64,0.34375
32,64,44,72,0.30556
32,64,44,84,0.26190
32,64,44,86,0.25581
32,64,44,96,0.22917
32,64,44,100,0.22000
32,64,48,24,1.00000
32,64,48,28,0.85714
32,64,48,32,0.75000
32,64,48,40,0.60000
32,64,48,44,0.54545
32,64,48,48,0.50000
32,64,48,56,0.42857
32,64,48,64,0.37500
32,64,48,72,0.33333
32,64,48,84,0.28571
32,64,48,86,0.27907
32,64,48,96,0.25000
32,64,48,100,0.24000
32,64,56,24,1.16667
32,64,56,28,1.00000
32,64,56,32,0.87500
32,64,56,40,0.70000
32,64,56,44,0.63636
32,64,56,48,0.58333
32,64,56,56,0.50000
32,64,56,64,0.43750
32,64,56,72,0.38889
32,64,56,84,0.33333
32,64,56,86,0.32558
32,64,56,96,0.29167
32,64,56,100,0.28000
32,64,64,24,1.33333
32,64,64,28,1.14286
32,64,64,32,1.00000
32,64,64,40,0.80000
32,64,64,44,0.72727
32,64,64,48,0.66667
32,64,64,56,0.57143
32,64,64,64,0.50000
32,64,64,72,0.44444
32,64,64,84,0.38095
32,64,64,86,0.37209
32,64,64,96,0.33333
32,64,64,100,0.32000
32,64,72,24,1.50000
32,64,72,28,1.28571
32,64,72,32,1.12500
32,64,72,40,0.90000
32,64,72,44,0.81818
32,64,72,48,0.75000
32,64,72,56,0.64286
32,64,72,64,0.56250
32,64,72,72,0.50000
32,64,72,84,0.42857
32,64,72,86,0.41860
32,64,72,96,0.37500
32,64,72,100,0.36000
32,64,84,24,1.75000
32,64,84,28,1.50000
32,64,84,32,1.31250
32,64,84,40,1.05000
32,64,84,44,0.95455
32,64,84,48,0.87500
32,64,84,56,0.75000
32,64,84,64,0.65625
32,64,84,72,0.58333
32,64,84,84,0.50000
32,64,84,86,0.48837
32,64,84,96,0.43750
32,64,84,100,0.42000
32,64,86,24,1.79167
32,64,86,28,1.53571
32,64,86,32,1.34375
32,64,86,40,1.07500
32,64,86,44,0.97727
32,64,86,48,0.89583
32,64,86,56,0.76786
32,64,86,64,0.67188
32,64,86,72,0.59722
32,64,86,84,0.51190
32,64,86,86,0.50000
32,64,86,96,0.44792
32,64,86,100,0.43000
32,64,96,24,2.00000
32,64,96,28,1.71429
32,64,96,32,1.50000
32,64,96,40,1.20000
32,64,96,44,1.09091
32,64,96,48,1.00000
32,64,96,56,0.85714
32,64,96,64,0.75000
32,64,96,72,0.66667
32,64,96,84,0.57143
32,64,96,86,0.55814
32,64,96,96,0.50000
32,64,96,100,0.48000
32,64,100,24,2.08333
32,64,100,28,1.78571
32,64,100,32,1.56250
32,64,100,40,1.25000
32,64,100,44,1.13636
32,64,100,48,1.04167
32,64,100,56,0.89286
32,64,100,64,0.78125
32,64,100,72,0.69444
32,64,100,84,0.59524
32,64,100,86,0.58140
32,64,100,96,0.52083
32,64,100,100,0.50000
32,72,24,24,0.44444
32,72,24,28,0.38095
32,72,24,32,0.33333
32,72,24,40,0.26667
32,72,24,44,0.24242
32,72,24,48,0.22222
32,72,24,56,0.19048
32,72,24,64,0.16667
32,72,24,72,0.14815
32,72,24,84,0.12698
32,72,24,86,0.12403
32,72,24,96,0.11111
32,72,24,100,0.10667
32,72,28,24,0.51852
32,72,28,28,0.44444
32,72,28,32,0.38889
32,72,28,40,0.31111
32,72,28,44,0.28283
32,72,28,48,0.25926
32,72,28,56,0.22222
32,72,28,64,0.19444
32,72,28,72,0.17284
32,72,28,84,0.14815
32,72,28,86,0.14470
32,72,28,96,0.12963
32,72,28,100,0.12444
32,72,32,24,0.59259
32,72,32,28,0.50794
32,72,32,32,0.44444
32,72,32,40,0.35556
32,72,32,44,0.32323
32,72,32,48,0.29630
32,72,32,56,0.25397
32,72,32,64,0.22222
32,72,32,72,0.19753
32,72,32,84,0.16931
32,72,32,86,0.16537
32,72,32,96,0.14815
32,72,32,100,0.14222
32,72,40,24,0.74074
32,72,40,28,0.63492
32,72,40,32,0.55556
32,72,40,40,0.44444
32,72,40,44,0.40404
32,72,40,48,0.37037
32,72,40,56,0.31746
32,72,40,64,0.27778
32,72,40,72,0.24691
32,72,40,84,0.21164
32,72,40,86,0.20672
32,72,40,96,0.18519
32,72,40,100,0.17778
32,72,44,24,0.81481
32,72,44,28,0.69841
32,72,44,32,0.61111
32,72,44,40,0.48889
32,72,44,44,0.44444
32,72,44,48,0.40741
32,72,44,56,0.34921
32,72,44,64,0.30556
32,72,44,72,0.27160
32,72,44,84,0.23280
32,72,44,86,0.22739
32,72,44,96,0.20370
32,72,44,100,0.19556
32,72,48,24,0.88889
32,72,48,28,0.76190
32,72,48,32,0.66667
32,72,48,40,0.53333
32,72,48,44,0.48485
32,72,48,48,0.44444
32,72,48,56,0.38095
32,72,48,64,0.33333
32,72,48,72,0.29630
32,72,48,84,0.25397
32,72,48,86,0.24806
32,72,48,96,0.22222
32,72,48,100,0.21333
32,72,56,24,1.03704
32,72,56,28,0.88889
32,72,56,32,0.77778
32,72,56,40,0.62222
32,72,56,44,0.56566
32,72,56,48,0.51852
32,72,56,56,0.44444
32,72,56,64,0.38889
32,72,56,72,0.34568
32,72,56,84,0.29630
32,72,56,86,0.28941
32,72,56,96,0.25926
32,72,56,100,0.24889
32,72,64,24,1.18519
32,72,64,28,1.01587
32,72,64,32,0.88889
32,72,64,40,0.71111
32,72,64,44,0.64646
32,72,64,48,0.59259
32,72,64,56,0.50794
32,72,64,64,0.44444
32,72,64,72,0.39506
32,72,64,84,0.33862
32,72,64,86,0.33075
32,72,64,96,0.29630
32,72,64,100,0.28444
32,72,72,24,1.33333
32,72,72,28,1.14286
32,72,72,32,1.00000
32,72,72,40,0.80000
32,72,72,44,0.72727
32,72,72,48,0.66667
32,72,72,56,0.57143
32,72,72,64,0.50000
32,72,72,72,0.44444
32,72,72,84,0.38095
32,72,72,86,0.37209
32,72,72,96,0.33333
32,72,72,100,0.32000
32,72,84,24,1.55556
32,72,84,28,1.33333
32,72,84,32,1.16667
32,72,84,40,0.93333
32,72,84,44,0.84848
32,72,84,48,0.77778
32,72,84,56,0.66667
32,72,84,64,0.58333
32,72,84,72,0.51852
32,72,84,84,0.44444
32,72,84,86,0.43411
32,72,84,96,0.38889
32,72,84,100,0.37333
32,72,86,24,1.59259
32,72,86,28,1.36508
32,72,86,32,1.19444
32,72,86,40,0.95556
32,72,86,44,0.86869
32,72,86,48,0.79630
32,72,86,56,0.68254
32,72,86,64,0.59722
32,72,86,72,0.53086
32,72,86,84,0.45503
32,72,86,86,0.44444
32,72,86,96,0.39815
32,72,86,100,0.38222
32,72,96,24,1.77778
32,72,96,28,1.52381
32,72,96,32,1.33333
32,72,96,40,1.06667
32,72,96,44,0.96970
32,72,96,48,0.88889
32,72,96,56,0.76190
32,72,96,64,0.66667
32,72,96,72,0.59259
32,72,96,84,0.50794
32,72,96,86,0.49612
32,72,96,96,0.44444
32,72,96,100,0.42667
32,72,100,24,1.85185
32,72,100,28,1.58730
32,72,100,32,1.38889
32,72,100,40,1.11111
32,72,100,44,1.01010
32,72,100,48,0.92593
32,72,100,56,0.79365
32,72,100,64,0.69444
32,72,100,72,0.61728
32,72,100,84,0.52910
32,72,100,86,0.51680
32,72,100,96,0.46296
32,72,100,100,0.44444
32,84,24,24,0.38095
32,84,24,28,0.32653
32,84,24,32,0.28571
32,84,24,40,0.22857
32,84,24,44,0.20779
32,84,24,48,0.19048
32,84,24,56,0.16327
32,84,24,64,0.14286
32,84,24,72,0.12698
32,84,24,84,0.10884
32,84,24,86,0.10631
32,84,24,96,0.09524
32,84,24,100,0.09143
32,84,28,24,0.44444
32,84,28,28,0.38095
32,84,28,32,0.33333
32,84,28,40,0.26667
32,84,28,44,0.24242
32,84,28,48,0.22222
32,84,28,56,0.19048
32,84,28,64,0.16667
32,84,28,72,0.14815
32,84,28,84,0.12698
32,84,28,86,0.12403
32,84,28,96,0.11111
32,84,28,100,0.10667
32,84,32,24,0.50794
32,84,32,28,0.43537
32,84,32,32,0.38095
32,84,32,40,0.30476
32,84,32,44,0.27706
32,84,32,48,0.25397
32,84,32,56,0.21769
32,84,32,64,0.19048
32,84,32,72,0.16931
32,84,32,84,0.14512
32,84,32,86,0.14175
32,84,32,96,0.12698
32,84,32,100,0.12190
32,84,40,24,0.63492
32,84,40,28,0.54422
32,84,40,32,0.47619
32,84,40,40,0.38095
32,84,40,44,0.34632
32,84,40,48,0.31746
32,84,40,56,0.27211
32,84,40,64,0.23810
32,84,40,72,0.21164
32,84,40,84,0.18141
32,84,40,86,0.17719
32,84,40,96,0.15873
32,84,40,100,0.15238
32,84,44,24,0.69841
32,84,44,28,0.59864
32,84,44,32,0.52381
32,84,44,40,0.41905
32,84,44,44,0.38095
32,84,44,48,0.34921
32,84,44,56,0.29932
32,84,44,64,0.26190
32,84,44,72,0.23280
32,84,44,84,0.19955
32,84,44,86,0.19491
32,84,44,96,0.17460
32,84,44,100,0.16762
32,84,48,24,0.76190
32,84,48,28,0.65306
32,84,48,32,0.57143
32,84,48,40,0.45714
32,84,48,44,0.41558
32,84,48,48,0.38095
32,84,48,56,0.32653
32,84,48,64,0.28571
32,84,48,72,0.25397
32,84,48,84,0.21769
32,84,48,86,0.21262
32,84,48,96,0.19048
32,84,48,100,0.18286
32,84,56,24,0.88889
32,84,56,28,0.76190
32,84,56,32,0.66667
32,84,56,40,0.53333
32,84,56,44,0.48485
32,84,56,48,0.44444
32,84,56,56,0.38095
32,84,56,64,0.33333
32,84,56,72,0.29630
32,84,56,84,0.25397
32,84,56,86,0.24806
32,84,56,96,0.22222
32,84,56,100,0.21333
32,84,64,24,1.01587
32,84,64,28,0.87075
32,84,64,32,0.76190
32,84,64,40,0.60952
32,84,64,44,0.55411
32,84,64,48,0.50794
32,84,64,56,0.43537
32,84,64,64,0.38095
32,84,64,72,0.33862
32,84,64,84,0.29025
32,84,64,86,0.28350
32,84,64,96,0.25397
32,84,64,100,0.24381
32,84,72,24,1.14286
32,84,72,28,0.97959
32,84,72,32,0.85714
32,84,72,40,0.68571
32,84,72,44,0.62338
32,84,72,48,0.57143
32,84,72,56,0.48980
32,84,72,64,0.42857
32,84,72,72,0.38095
32,84,72,84,0.32653
32,84,72,86,0.31894
32,84,72,96,0.28571
32,84,72,100,0.27429
32,84,84,24,1.33333
32,84,84,28,1.14286
32,84,84,32,1.00000
32,84,84,40,0.80000
32,84,84,44,0.72727
32,84,84,48,0.66667
32,84,84,56,0.57143
32,84,84,64,0.50000
32,84,84,72,0.44444
32,84,84,84,0.38095
32,84,84,86,0.37209
32,84,84,96,0.33333
32,84,84,100,0.32000
32,84,86,24,1.36508
32,84,86,28,1.17007
32,84,86,32,1.02381
32,84,86,40,0.81905
32,84,86,44,0.74459
32,84,86,48,0.68254
32,84,86,56,0.58503
32,84,86,64,0.51190
32,84,86,72,0.45503
32,84,86,84,0.39002
32,84,86,86,0.38095
32,84,86,96,0.34127
32,84,86,100,0.32762
32,84,96,24,1.52381
